date,ai_social,plain,social_prop
2023-06-23,262,2921,0.08969530982540226
2023-06-24,65,942,0.06900212314225053
2023-06-25,52,973,0.05344295991778006
2023-06-26,262,2881,0.09094064560916348
2023-06-27,347,3217,0.10786447000310849
2023-06-28,326,3364,0.09690844233055886
2023-06-29,313,3171,0.09870703248186692
2023-06-30,201,2781,0.07227615965480043
2023-07-01,59,1013,0.05824284304047384
2023-07-02,38,755,0.05033112582781457
2023-07-03,206,2067,0.09966134494436381
2023-07-04,122,1338,0.09118086696562033
2023-07-05,242,2788,0.08680057388809183
2023-07-06,276,2940,0.09387755102040816
2023-07-07,201,2560,0.078515625
2023-07-08,37,839,0.04410011918951132
2023-07-09,50,1000,0.05
2023-07-10,245,2879,0.08509899270580062
2023-07-11,285,3332,0.08553421368547419
2023-07-12,365,3494,0.10446479679450486
2023-07-13,357,3871,0.0922242314647378
2023-07-14,196,2968,0.0660377358490566
2023-07-15,39,822,0.04744525547445255
2023-07-16,54,846,0.06382978723404255
2023-07-17,317,3097,0.1023571197933484
2023-07-18,287,3323,0.08636773999398134
2023-07-19,327,3569,0.09162230316615298
2023-07-20,333,3492,0.09536082474226804
2023-07-21,130,2612,0.04977029096477795
2023-07-22,41,964,0.04253112033195021
2023-07-23,35,848,0.041273584905660375
2023-07-24,279,3092,0.09023285899094437
2023-07-25,323,3659,0.08827548510522
2023-07-26,279,3703,0.07534431541992978
2023-07-27,340,3728,0.09120171673819742
2023-07-28,196,2890,0.06782006920415225
2023-07-29,34,933,0.03644158628081458
2023-07-30,40,873,0.045819014891179836
2023-07-31,239,2975,0.08033613445378152
2023-08-01,378,3601,0.1049708414329353
2023-08-02,314,3393,0.09254347185381669
2023-08-03,290,3472,0.08352534562211981
2023-08-04,210,2814,0.07462686567164178
2023-08-05,40,1048,0.03816793893129771
2023-08-06,31,985,0.03147208121827411
2023-08-07,291,3020,0.09635761589403974
2023-08-08,333,3361,0.09907765545968462
2023-08-09,315,3558,0.08853288364249579
2023-08-10,303,3521,0.08605509798352741
2023-08-11,245,2889,0.08480443059882312
2023-08-12,36,1111,0.032403240324032405
2023-08-13,32,931,0.034371643394199784
2023-08-14,314,2989,0.1050518568082971
2023-08-15,319,3304,0.09654963680387409
2023-08-16,360,3252,0.11070110701107011
2023-08-17,331,3316,0.09981905910735826
2023-08-18,225,2708,0.08308714918759232
2023-08-19,48,1076,0.04460966542750929
2023-08-20,49,1085,0.04516129032258064
2023-08-21,229,2940,0.07789115646258503
2023-08-22,127,2005,0.06334164588528678
2023-08-23,223,2419,0.09218685407193054
2023-08-24,222,2805,0.07914438502673797
2023-08-25,187,2369,0.07893626002532714
2023-08-26,37,1106,0.03345388788426763
2023-08-27,42,921,0.04560260586319218
2023-08-28,191,2426,0.07873042044517725
2023-08-29,273,3130,0.08722044728434505
2023-08-30,231,3239,0.07131830811979006
2023-08-31,230,3066,0.07501630789302022
2023-09-01,151,2576,0.05861801242236025
2023-09-02,36,1124,0.03202846975088968
2023-09-03,43,960,0.04479166666666667
2023-09-04,85,1324,0.06419939577039276
2023-09-05,172,2847,0.06041447137337548
2023-09-06,238,3053,0.07795610874549623
2023-09-07,259,3357,0.07715221924337205
2023-09-08,154,2697,0.05710048201705599
2023-09-09,42,1229,0.03417412530512612
2023-09-10,44,1270,0.03464566929133858
2023-09-11,175,2723,0.06426735218508997
2023-09-12,368,3404,0.10810810810810811
2023-09-13,255,3028,0.08421400264200793
2023-09-14,214,3094,0.0691661279896574
2023-09-15,152,2693,0.05644262903824731
2023-09-16,10,987,0.010131712259371834
2023-09-17,46,1258,0.03656597774244833
2023-09-18,179,2937,0.06094654409261151
2023-09-19,262,3077,0.08514787130321742
2023-09-20,238,3152,0.07550761421319797
2023-09-21,204,3258,0.06261510128913444
2023-09-22,170,2457,0.06919006919006919
2023-09-23,49,1090,0.044954128440366975
2023-09-24,34,1148,0.029616724738675958
2023-09-25,179,2857,0.06265313265663283
2023-09-26,278,3146,0.08836617927527018
2023-09-27,311,3363,0.09247695509961344
2023-09-28,235,3097,0.07587988375847594
2023-09-29,184,2577,0.07140085370585952
2023-09-30,58,1163,0.04987102321582115
2023-10-01,39,1051,0.037107516650808754
2023-10-02,173,2796,0.06187410586552217
2023-10-03,256,2838,0.09020436927413672
2023-10-04,205,2838,0.07223396758280479
2023-10-05,125,2202,0.05676657584014532
2023-10-06,83,1837,0.045182362547632006
2023-10-07,37,912,0.04057017543859649
2023-10-08,30,1015,0.029556650246305417
2023-10-09,148,2246,0.06589492430988424
2023-10-10,259,3031,0.08545034642032333
2023-10-11,198,2890,0.0685121107266436
2023-10-12,221,3116,0.07092426187419769
2023-10-13,133,2672,0.049775449101796404
2023-10-14,42,1069,0.03928905519176801
2023-10-15,32,891,0.03591470258136925
2023-10-16,113,2356,0.04796264855687606
2023-10-17,154,2395,0.06430062630480167
2023-10-18,183,2626,0.06968773800456969
2023-10-19,126,2246,0.05609973285841496
2023-10-20,163,2501,0.06517393042782887
2023-10-21,60,1038,0.057803468208092484
2023-10-22,55,1111,0.04950495049504951
2023-10-23,183,2568,0.07126168224299065
2023-10-24,205,2864,0.07157821229050279
2023-10-25,165,2552,0.06465517241379311
2023-10-26,226,2874,0.07863604732080724
2023-10-27,148,2645,0.05595463137996219
2023-10-28,45,1049,0.042897998093422304
2023-10-29,41,1137,0.03605980650835532
2023-10-30,174,2529,0.06880189798339265
2023-10-31,221,2842,0.07776213933849402
2023-11-01,260,3092,0.08408796895213454
2023-11-02,158,2694,0.05864884929472903
2023-11-03,155,2636,0.05880121396054628
2023-11-04,31,1043,0.029721955896452542
2023-11-05,60,1184,0.05067567567567568
2023-11-06,185,2456,0.07532573289902281
2023-11-07,174,2763,0.06297502714440825
2023-11-08,184,3142,0.05856142584341184
2023-11-09,175,3238,0.054045707226683136
2023-11-10,162,2686,0.06031273268801191
2023-11-11,54,1482,0.03643724696356275
2023-11-12,45,1379,0.032632342277012324
2023-11-13,217,3270,0.06636085626911314
2023-11-14,286,3501,0.08169094544415881
2023-11-15,293,3459,0.08470656259034404
2023-11-16,272,3340,0.081437125748503
2023-11-17,201,3070,0.06547231270358306
2023-11-18,49,1427,0.03433777154870357
2023-11-19,47,1502,0.031291611185086554
2023-11-20,245,3443,0.07115887307580598
2023-11-21,261,3310,0.07885196374622357
2023-11-22,187,3151,0.05934623928911457
2023-11-23,59,1585,0.03722397476340694
2023-11-24,99,2141,0.04624007473143391
2023-11-25,75,1307,0.057383320581484314
2023-11-26,53,1341,0.0395227442207308
2023-11-27,187,3123,0.059878322126160746
2023-11-28,300,3456,0.08680555555555555
2023-11-29,313,3648,0.08580043859649122
2023-11-30,291,3514,0.08281161070005691
2023-12-01,185,2993,0.06181089208152356
2023-12-02,44,1314,0.0334855403348554
2023-12-03,46,1391,0.03306973400431344
2023-12-04,226,3258,0.06936771025168816
2023-12-05,211,2749,0.07675518370316478
2023-12-06,209,2590,0.0806949806949807
2023-12-07,94,1801,0.05219322598556358
2023-12-08,169,2493,0.06778981147212194
2023-12-09,41,1069,0.03835360149672591
2023-12-10,47,1027,0.045764362220058426
2023-12-11,183,2440,0.075
2023-12-12,209,2581,0.08097636574970941
2023-12-13,205,2730,0.07509157509157509
2023-12-14,242,2774,0.08723864455659697
2023-12-15,179,2448,0.07312091503267974
2023-12-16,51,939,0.054313099041533544
2023-12-17,27,1092,0.024725274725274724
2023-12-18,157,2426,0.06471558120362737
2023-12-19,201,2628,0.07648401826484018
2023-12-20,229,2729,0.0839135214364236
2023-12-21,159,2379,0.06683480453972257
2023-12-22,117,2273,0.051473823141223056
2023-12-23,58,915,0.0633879781420765
2023-12-24,15,835,0.017964071856287425
2023-12-25,26,785,0.033121019108280254
2023-12-26,112,1650,0.06787878787878789
2023-12-27,109,2047,0.05324865657059111
2023-12-28,133,1933,0.06880496637351267
2023-12-29,86,1739,0.04945370902817711
2023-12-30,48,1021,0.04701273261508325
2023-12-31,51,1053,0.04843304843304843
2024-01-01,51,1136,0.0448943661971831
2024-01-02,163,2122,0.0768143261074458
2024-01-03,137,1766,0.07757644394110985
2024-01-04,39,826,0.04721549636803874
2024-01-05,118,2161,0.05460434983803795
2024-01-06,43,1091,0.03941338221814849
2024-01-07,64,1233,0.05190592051905921
2024-01-08,224,2881,0.0777507809788268
2024-01-09,270,3081,0.08763388510223953
2024-01-10,307,3210,0.0956386292834891
2024-01-11,300,3252,0.09225092250922509
2024-01-12,165,2470,0.06680161943319839
2024-01-13,55,1153,0.047701647875108416
2024-01-14,62,1047,0.05921680993314231
2024-01-15,133,1888,0.0704449152542373
2024-01-16,299,2876,0.10396383866481224
2024-01-17,262,2978,0.08797850906648758
2024-01-18,254,2986,0.08506363027461487
2024-01-19,205,2633,0.07785795670338018
2024-01-20,61,1052,0.05798479087452472
2024-01-21,45,1062,0.0423728813559322
2024-01-22,201,2540,0.07913385826771653
2024-01-23,211,2660,0.0793233082706767
2024-01-24,236,2723,0.0866691149467499
2024-01-25,233,2899,0.08037254225595032
2024-01-26,139,2558,0.05433932759968726
2024-01-27,61,1152,0.05295138888888889
2024-01-28,36,966,0.037267080745341616
2024-01-29,195,2382,0.0818639798488665
2024-01-30,219,2850,0.07684210526315789
2024-01-31,213,2738,0.07779401022644265
2024-02-01,226,2735,0.08263254113345521
2024-02-02,158,2388,0.0661641541038526
2024-02-03,55,962,0.057172557172557176
2024-02-04,44,817,0.05385556915544676
2024-02-05,206,2373,0.08680994521702487
2024-02-06,264,2799,0.09431939978563773
2024-02-07,220,2786,0.07896625987078248
2024-02-08,238,2937,0.08103506979911475
2024-02-09,171,2414,0.07083678541839271
2024-02-10,62,1136,0.05457746478873239
2024-02-11,69,1224,0.056372549019607844
2024-02-12,172,2464,0.0698051948051948
2024-02-13,258,2743,0.0940576011666059
2024-02-14,274,3053,0.08974778905994105
2024-02-15,227,2811,0.0807541800071149
2024-02-16,190,2414,0.07870753935376967
2024-02-17,81,982,0.0824847250509165
2024-02-18,42,776,0.05412371134020619
2024-02-19,110,1651,0.06662628709872805
2024-02-20,210,2587,0.08117510630073445
2024-02-21,246,2727,0.09020902090209021
2024-02-22,309,3015,0.10248756218905472
2024-02-23,199,2506,0.07940941739824421
2024-02-24,55,1064,0.05169172932330827
2024-02-25,55,1032,0.05329457364341085
2024-02-26,248,2454,0.10105949470252648
2024-02-27,246,2960,0.0831081081081081
2024-02-28,239,3047,0.07843780767968493
2024-02-29,213,2838,0.07505285412262157
2024-03-01,193,2548,0.07574568288854003
2024-03-02,71,1035,0.06859903381642513
2024-03-03,37,868,0.04262672811059908
2024-03-04,205,2513,0.0815758058097891
2024-03-05,269,2935,0.09165247018739353
2024-03-06,238,2802,0.08493932905067808
2024-03-07,210,2808,0.07478632478632478
2024-03-08,163,2353,0.06927326816829579
2024-03-09,65,1063,0.06114769520225776
2024-03-10,57,1140,0.05
2024-03-11,217,2563,0.08466640655481857
2024-03-12,232,2557,0.09073132577238952
2024-03-13,262,2808,0.0933048433048433
2024-03-14,257,2885,0.08908145580589255
2024-03-15,212,2579,0.08220240403257076
2024-03-16,37,998,0.03707414829659319
2024-03-17,50,975,0.05128205128205128
2024-03-18,316,2614,0.12088752869166029
2024-03-19,337,2827,0.11920764060841882
2024-03-20,291,2748,0.10589519650655022
2024-03-21,273,2976,0.09173387096774194
2024-03-22,237,2543,0.09319701140385371
2024-03-23,95,1185,0.08016877637130802
2024-03-24,44,958,0.04592901878914405
2024-03-25,215,2339,0.09191962377084224
2024-03-26,275,2755,0.0998185117967332
2024-03-27,280,2735,0.10237659963436929
2024-03-28,299,2816,0.10617897727272728
2024-03-29,126,1919,0.06565919749869724
2024-03-30,59,1004,0.05876494023904383
2024-03-31,53,955,0.05549738219895288
2024-04-01,204,2131,0.0957297043641483
2024-04-02,257,2746,0.09359067734887108
2024-04-03,280,2724,0.1027900146842878
2024-04-04,274,2710,0.1011070110701107
2024-04-05,219,2465,0.08884381338742393
2024-04-06,55,995,0.05527638190954774
2024-04-07,81,941,0.08607863974495218
2024-04-08,242,2423,0.09987618654560462
2024-04-09,295,2690,0.10966542750929369
2024-04-10,331,2786,0.11880832735104092
2024-04-11,255,2710,0.0940959409594096
2024-04-12,229,2228,0.10278276481149012
2024-04-13,48,902,0.05321507760532151
2024-04-14,32,755,0.0423841059602649
2024-04-15,219,2266,0.09664607237422772
2024-04-16,249,2632,0.0946048632218845
2024-04-17,276,2689,0.10264038676087765
2024-04-18,286,2916,0.09807956104252401
2024-04-19,194,2383,0.0814099874108267
2024-04-20,53,948,0.05590717299578059
2024-04-21,69,984,0.0701219512195122
2024-04-22,229,2457,0.09320309320309321
2024-04-23,313,2692,0.1162704309063893
2024-04-24,292,2980,0.09798657718120805
2024-04-25,256,3009,0.08507809903622465
2024-04-26,236,2836,0.08321579689703808
2024-04-27,45,1292,0.0348297213622291
2024-04-28,67,976,0.06864754098360656
2024-04-29,255,2571,0.09918319719953325
2024-04-30,280,2995,0.09348914858096828
2024-05-01,233,2873,0.08109989557953359
2024-05-02,259,2827,0.0916165546515741
2024-05-03,211,2472,0.08535598705501618
2024-05-04,67,973,0.06885919835560124
2024-05-05,42,871,0.04822043628013777
2024-05-06,258,2546,0.10133542812254517
2024-05-07,298,3193,0.09332915753210147
2024-05-08,281,2857,0.0983549177458873
2024-05-09,242,2942,0.08225696804894629
2024-05-10,203,2515,0.08071570576540756
2024-05-11,61,1069,0.05706267539756782
2024-05-12,67,1028,0.0651750972762646
2024-05-13,257,2847,0.09027046013347383
2024-05-14,344,3281,0.10484608351112466
2024-05-15,358,3304,0.10835351089588378
2024-05-16,324,2803,0.11559043881555477
2024-05-17,220,2220,0.0990990990990991
2024-05-18,33,821,0.040194884287454324
2024-05-19,49,807,0.06071871127633209
2024-05-20,258,2435,0.10595482546201232
2024-05-21,326,2720,0.11985294117647059
2024-05-22,298,2655,0.11224105461393596
2024-05-23,281,2787,0.10082526013634732
2024-05-24,256,2158,0.11862835959221502
2024-05-25,46,834,0.05515587529976019
2024-05-26,39,738,0.052845528455284556
2024-05-27,117,1207,0.09693454846727423
2024-05-28,251,2414,0.103976801988401
2024-05-29,275,2555,0.10763209393346379
2024-05-30,284,2703,0.10506844247132816
2024-05-31,307,2379,0.12904581757040773
2024-06-01,27,914,0.02954048140043764
2024-06-02,72,781,0.09218950064020487
2024-06-03,216,2335,0.09250535331905782
2024-06-04,326,2696,0.12091988130563798
2024-06-05,317,2752,0.11518895348837209
2024-06-06,298,2813,0.10593672236046925
2024-06-07,248,2380,0.10420168067226891
2024-06-08,47,821,0.057247259439707675
2024-06-09,37,859,0.04307334109429569
2024-06-10,279,2563,0.10885680842762388
2024-06-11,396,2879,0.13754775963876345
2024-06-12,293,2675,0.10953271028037383
2024-06-13,265,2808,0.09437321937321937
2024-06-14,226,2347,0.09629314017895185
2024-06-15,36,858,0.04195804195804196
2024-06-16,82,840,0.09761904761904762
2024-06-17,211,2197,0.09604005461993628
2024-06-18,297,2604,0.11405529953917051
2024-06-19,152,1751,0.08680753854940035
2024-06-20,318,2589,0.12282734646581692
2024-06-21,233,2209,0.10547759167043912
2024-06-22,52,853,0.06096131301289566
2024-06-23,52,828,0.06280193236714976
2024-06-24,267,2421,0.11028500619578686
2024-06-25,301,2466,0.12206001622060016
2024-06-26,331,2549,0.12985484503726952
2024-06-27,292,2611,0.11183454615090004
2024-06-28,238,2205,0.10793650793650794
2024-06-29,59,915,0.06448087431693988
2024-06-30,73,913,0.07995618838992333
2024-07-01,251,2125,0.11811764705882354
2024-07-02,234,2343,0.0998719590268886
2024-07-03,230,2070,0.1111111111111111
2024-07-04,77,1099,0.07006369426751592
2024-07-05,170,1726,0.0984936268829664
2024-07-06,44,787,0.05590851334180432
2024-07-07,46,668,0.0688622754491018
2024-07-08,225,1958,0.11491317671092952
2024-07-09,287,2326,0.1233877901977644
2024-07-10,323,2676,0.12070254110612855
2024-07-11,290,2349,0.12345679012345678
2024-07-12,206,2072,0.09942084942084942
2024-07-13,60,971,0.061791967044284246
2024-07-14,41,782,0.052429667519181586
2024-07-15,209,2209,0.0946129470348574
2024-07-16,339,2707,0.12523088289619505
2024-07-17,286,2487,0.11499798954563731
2024-07-18,297,2570,0.11556420233463036
2024-07-19,186,1946,0.09558067831449127
2024-07-20,53,890,0.05955056179775281
2024-07-21,43,789,0.05449936628643853
2024-07-22,231,2158,0.10704355885078777
2024-07-23,294,2505,0.11736526946107785
2024-07-24,295,2745,0.10746812386156648
2024-07-25,306,2798,0.1093638313080772
2024-07-26,178,2190,0.08127853881278539
2024-07-27,60,871,0.06888633754305395
2024-07-28,35,943,0.03711558854718982
2024-07-29,247,2196,0.11247723132969034
2024-07-30,301,2720,0.11066176470588235
2024-07-31,278,2571,0.10812913263321665
2024-08-01,252,2644,0.09531013615733737
2024-08-02,173,2114,0.08183538315988648
2024-08-03,57,990,0.05757575757575758
2024-08-04,37,836,0.04425837320574163
2024-08-05,220,2469,0.08910490076954232
2024-08-06,314,3209,0.09784979744468682
2024-08-07,217,2963,0.07323658454269322
2024-08-08,275,2755,0.0998185117967332
2024-08-09,201,2303,0.08727746417716023
2024-08-10,30,969,0.030959752321981424
2024-08-11,37,987,0.037487335359675786
2024-08-12,287,2307,0.12440398786302558
2024-08-13,307,2653,0.1157180550320392
2024-08-14,299,2544,0.1175314465408805
2024-08-15,298,2582,0.11541440743609604
2024-08-16,176,2008,0.08764940239043825
2024-08-17,65,843,0.0771055753262159
2024-08-18,42,904,0.046460176991150445
2024-08-19,234,2283,0.10249671484888305
2024-08-20,264,2522,0.10467882632831087
2024-08-21,234,2573,0.09094442285270113
2024-08-22,258,2838,0.09090909090909091
2024-08-23,182,2213,0.08224130140081337
2024-08-24,53,952,0.05567226890756303
2024-08-25,43,801,0.05368289637952559
2024-08-26,249,2352,0.10586734693877552
2024-08-27,275,2660,0.10338345864661654
2024-08-28,334,3048,0.10958005249343832
2024-08-29,236,2975,0.07932773109243697
2024-08-30,264,2608,0.10122699386503067
2024-08-31,60,1242,0.04830917874396135
2024-09-01,48,1065,0.04507042253521127
2024-09-02,97,1318,0.07359635811836115
2024-09-03,274,2669,0.10266017234919446
2024-09-04,277,3034,0.0912986156888596
2024-09-05,311,3727,0.08344513013147303
2024-09-06,229,3050,0.07508196721311475
2024-09-07,68,1539,0.044184535412605586
2024-09-08,59,1668,0.03537170263788969
2024-09-09,386,3402,0.11346266901822458
2024-09-10,341,3268,0.1043451652386781
2024-09-11,253,2991,0.08458709461718489
2024-09-12,317,3282,0.09658744667885436
2024-09-13,212,2920,0.07260273972602739
2024-09-14,64,1337,0.04786836200448766
2024-09-15,43,1421,0.030260380014074596
2024-09-16,227,2787,0.08144958736993183
2024-09-17,411,3185,0.12904238618524333
2024-09-18,306,3272,0.09352078239608802
2024-09-19,295,3309,0.08915080084617709
2024-09-20,215,2869,0.07493900313698153
2024-09-21,37,1290,0.02868217054263566
2024-09-22,50,1330,0.03759398496240601
2024-09-23,257,2933,0.0876235935901807
2024-09-24,349,3259,0.10708806382325867
2024-09-25,300,3351,0.08952551477170993
2024-09-26,314,3237,0.09700339820821749
2024-09-27,197,2703,0.072881982981872
2024-09-28,48,1365,0.035164835164835165
2024-09-29,46,1488,0.030913978494623656
2024-09-30,292,3212,0.09090909090909091
2024-10-01,300,3357,0.08936550491510277
2024-10-02,285,3207,0.08886810102899906
2024-10-03,289,3135,0.09218500797448166
2024-10-04,306,2847,0.10748155953635406
2024-10-05,43,1332,0.03228228228228228
2024-10-06,51,1383,0.0368763557483731
2024-10-07,288,2882,0.09993060374739764
2024-10-08,383,3644,0.10510428100987926
2024-10-09,336,3563,0.09430255402750491
2024-10-10,338,3259,0.10371279533599263
2024-10-11,224,2778,0.08063354931605471
2024-10-12,44,1249,0.03522818254603683
2024-10-13,64,1399,0.045746962115797
2024-10-14,243,2915,0.08336192109777016
2024-10-15,318,3324,0.09566787003610108
2024-10-16,359,3274,0.10965180207697006
2024-10-17,321,3347,0.09590678219300866
2024-10-18,232,2834,0.08186309103740297
2024-10-19,40,1246,0.03210272873194221
2024-10-20,62,1431,0.04332634521313766
2024-10-21,262,3265,0.08024502297090352
2024-10-22,309,3552,0.08699324324324324
2024-10-23,369,3614,0.10210293303818484
2024-10-24,288,3506,0.08214489446662863
2024-10-25,206,3150,0.0653968253968254
2024-10-26,28,1460,0.019178082191780823
2024-10-27,54,1523,0.03545633617859488
2024-10-28,259,3149,0.08224833280406478
2024-10-29,335,3386,0.09893679858239811
2024-10-30,350,3599,0.0972492358988608
2024-10-31,290,3390,0.0855457227138643
2024-11-01,143,2717,0.05263157894736842
2024-11-02,83,1526,0.05439056356487549
2024-11-03,63,1459,0.04318026045236463
2024-11-04,252,3220,0.0782608695652174
2024-11-05,236,3115,0.07576243980738363
2024-11-06,250,2932,0.08526603001364257
2024-11-07,309,3687,0.0838079739625712
2024-11-08,187,3391,0.05514597463874963
2024-11-09,33,1449,0.022774327122153208
2024-11-10,43,1453,0.029593943565037854
2024-11-11,232,3007,0.07715330894579316
2024-11-12,271,3637,0.07451196040692878
2024-11-13,309,3668,0.08424209378407851
2024-11-14,387,4184,0.09249521988527724
2024-11-15,214,3128,0.06841432225063938
2024-11-16,65,1579,0.04116529449018366
2024-11-17,63,1544,0.040803108808290155
2024-11-18,267,3148,0.08481575603557814
2024-11-19,354,3737,0.09472839175809473
2024-11-20,373,3611,0.10329548601495431
2024-11-21,289,3610,0.08005540166204986
2024-11-22,201,3119,0.06444373196537352
2024-11-23,31,1458,0.021262002743484224
2024-11-24,66,1490,0.04429530201342282
2024-11-25,255,3155,0.08082408874801902
2024-11-26,304,3336,0.09112709832134293
2024-11-27,218,2918,0.07470870459218643
